Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Months,Sales,Ville,Hour,Grouped
283298,Google Phone,1.0,600.0,11/01/19 21:57,"836 9th St, Seattle, WA 98101",11,600.0, Seattle,21,"Google Phone,USB-C Charging Cable"
283315,AAA Batteries (4-pack),1.0,2.99,11/05/19 21:50,"322 Walnut St, San Francisco, CA 94016",11,2.99, San Francisco,21,"AAA Batteries (4-pack),Lightning Charging Cable"
283318,Google Phone,1.0,600.0,11/20/19 11:23,"980 4th St, Boston, MA 02215",11,600.0, Boston,11,"Google Phone,USB-C Charging Cable"
283336,Google Phone,1.0,600.0,11/08/19 19:46,"523 11th St, Boston, MA 02215",11,600.0, Boston,19,"Google Phone,Bose SoundSport Headphones"
283344,Google Phone,1.0,600.0,11/18/19 17:33,"458 Spruce St, San Francisco, CA 94016",11,600.0, San Francisco,17,"Google Phone,USB-C Charging Cable"
283466,iPhone,1.0,700.0,11/29/19 12:17,"995 Cherry St, Dallas, TX 75001",11,700.0, Dallas,12,"iPhone,Lightning Charging Cable"
283516,AA Batteries (4-pack),1.0,3.84,11/21/19 22:51,"3 1st St, Atlanta, GA 30301",11,3.84, Atlanta,22,"AA Batteries (4-pack),Apple Airpods Headphones"
283522,AA Batteries (4-pack),1.0,3.84,11/28/19 12:25,"43 9th St, Boston, MA 02215",11,3.84, Boston,12,"AA Batteries (4-pack),Apple Airpods Headphones"
283528,Wired Headphones,1.0,11.99,11/13/19 10:05,"486 Johnson St, Los Angeles, CA 90001",11,11.99, Los Angeles,10,"Wired Headphones,Wired Headphones"
283544,20in Monitor,1.0,109.99,11/28/19 14:53,"485 11th St, San Francisco, CA 94016",11,109.99, San Francisco,14,"20in Monitor,AAA Batteries (4-pack)"
283546,AA Batteries (4-pack),1.0,3.84,11/05/19 21:15,"310 Jefferson St, New York City, NY 10001",11,3.84, New York City,21,"AA Batteries (4-pack),iPhone"
283561,Google Phone,1.0,600.0,11/24/19 09:50,"18 West St, New York City, NY 10001",11,600.0, New York City,9,"Google Phone,USB-C Charging Cable"
283562,Google Phone,1.0,600.0,11/21/19 00:45,"568 Cedar St, San Francisco, CA 94016",11,600.0, San Francisco,0,"Google Phone,Wired Headphones"
283577,Google Phone,1.0,600.0,11/28/19 22:06,"104 Church St, Los Angeles, CA 90001",11,600.0, Los Angeles,22,"Google Phone,USB-C Charging Cable,Wired Headphones"
283582,iPhone,1.0,700.0,11/16/19 23:13,"480 Meadow St, San Francisco, CA 94016",11,700.0, San Francisco,23,"iPhone,Wired Headphones"
283585,Wired Headphones,1.0,11.99,11/29/19 09:40,"534 Main St, San Francisco, CA 94016",11,11.99, San Francisco,9,"Wired Headphones,27in FHD Monitor"
283613,AA Batteries (4-pack),3.0,3.84,11/17/19 19:17,"61 8th St, San Francisco, CA 94016",11,11.52, San Francisco,19,"AA Batteries (4-pack),Macbook Pro Laptop"
283622,USB-C Charging Cable,1.0,11.95,11/26/19 02:57,"910 11th St, San Francisco, CA 94016",11,11.95, San Francisco,2,"USB-C Charging Cable,Flatscreen TV"
283623,AAA Batteries (4-pack),1.0,2.99,11/13/19 17:48,"839 7th St, Seattle, WA 98101",11,2.99, Seattle,17,"AAA Batteries (4-pack),Wired Headphones"
283650,AA Batteries (4-pack),1.0,3.84,11/22/19 10:50,"616 South St, Atlanta, GA 30301",11,3.84, Atlanta,10,"AA Batteries (4-pack),Apple Airpods Headphones"
283681,Bose SoundSport Headphones,1.0,99.99,11/30/19 04:46,"796 Cherry St, Los Angeles, CA 90001",11,99.99, Los Angeles,4,"Bose SoundSport Headphones,20in Monitor"
283683,iPhone,1.0,700.0,11/09/19 02:44,"429 7th St, San Francisco, CA 94016",11,700.0, San Francisco,2,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
283749,Lightning Charging Cable,1.0,14.95,11/10/19 19:45,"336 6th St, Los Angeles, CA 90001",11,14.95, Los Angeles,19,"Lightning Charging Cable,Apple Airpods Headphones"
283752,iPhone,1.0,700.0,11/21/19 10:48,"943 Lakeview St, Atlanta, GA 30301",11,700.0, Atlanta,10,"iPhone,Apple Airpods Headphones"
283798,Wired Headphones,1.0,11.99,11/24/19 10:51,"725 Highland St, Los Angeles, CA 90001",11,11.99, Los Angeles,10,"Wired Headphones,Macbook Pro Laptop"
283821,Macbook Pro Laptop,1.0,1700.0,11/06/19 13:47,"594 Spruce St, Portland, OR 97035",11,1700.0, Portland,13,"Macbook Pro Laptop,USB-C Charging Cable"
283843,Wired Headphones,1.0,11.99,11/19/19 23:13,"850 Elm St, New York City, NY 10001",11,11.99, New York City,23,"Wired Headphones,Wired Headphones"
283853,Vareebadd Phone,1.0,400.0,11/23/19 13:07,"713 Forest St, Atlanta, GA 30301",11,400.0, Atlanta,13,"Vareebadd Phone,USB-C Charging Cable"
283868,Google Phone,1.0,600.0,11/20/19 16:52,"351 River St, New York City, NY 10001",11,600.0, New York City,16,"Google Phone,USB-C Charging Cable"
283948,Apple Airpods Headphones,1.0,150.0,11/21/19 20:34,"565 Chestnut St, San Francisco, CA 94016",11,150.0, San Francisco,20,"Apple Airpods Headphones,USB-C Charging Cable"
283991,iPhone,1.0,700.0,11/04/19 18:09,"310 Lakeview St, Los Angeles, CA 90001",11,700.0, Los Angeles,18,"iPhone,Flatscreen TV"
284012,Google Phone,1.0,600.0,11/17/19 10:10,"299 1st St, Los Angeles, CA 90001",11,600.0, Los Angeles,10,"Google Phone,USB-C Charging Cable"
284035,Bose SoundSport Headphones,1.0,99.99,11/27/19 12:07,"663 1st St, Los Angeles, CA 90001",11,99.99, Los Angeles,12,"Bose SoundSport Headphones,AA Batteries (4-pack)"
284057,Google Phone,1.0,600.0,11/15/19 21:04,"523 Maple St, Portland, OR 97035",11,600.0, Portland,21,"Google Phone,USB-C Charging Cable"
284064,Bose SoundSport Headphones,1.0,99.99,11/02/19 11:46,"521 Sunset St, Boston, MA 02215",11,99.99, Boston,11,"Bose SoundSport Headphones,AAA Batteries (4-pack)"
284077,USB-C Charging Cable,1.0,11.95,11/17/19 11:38,"297 13th St, Dallas, TX 75001",11,11.95, Dallas,11,"USB-C Charging Cable,AAA Batteries (4-pack)"
284097,Wired Headphones,2.0,11.99,11/12/19 09:38,"509 5th St, Seattle, WA 98101",11,23.98, Seattle,9,"Wired Headphones,Lightning Charging Cable"
284124,Google Phone,1.0,600.0,11/12/19 08:05,"332 Highland St, San Francisco, CA 94016",11,600.0, San Francisco,8,"Google Phone,Wired Headphones"
284126,34in Ultrawide Monitor,1.0,379.99,11/21/19 14:27,"345 6th St, San Francisco, CA 94016",11,379.99, San Francisco,14,"34in Ultrawide Monitor,USB-C Charging Cable"
284139,Google Phone,1.0,600.0,11/10/19 17:17,"970 Spruce St, Los Angeles, CA 90001",11,600.0, Los Angeles,17,"Google Phone,USB-C Charging Cable"
284179,AAA Batteries (4-pack),1.0,2.99,11/20/19 20:48,"614 Hill St, Dallas, TX 75001",11,2.99, Dallas,20,"AAA Batteries (4-pack),AAA Batteries (4-pack)"
284191,Google Phone,1.0,600.0,11/24/19 21:18,"602 Dogwood St, Boston, MA 02215",11,600.0, Boston,21,"Google Phone,Wired Headphones"
284220,AAA Batteries (4-pack),1.0,2.99,11/22/19 14:10,"266 1st St, Portland, ME 04101",11,2.99, Portland,14,"AAA Batteries (4-pack),27in FHD Monitor"
284318,USB-C Charging Cable,1.0,11.95,11/10/19 19:42,"305 Maple St, San Francisco, CA 94016",11,11.95, San Francisco,19,"USB-C Charging Cable,Lightning Charging Cable"
284340,AAA Batteries (4-pack),1.0,2.99,11/20/19 17:55,"963 13th St, New York City, NY 10001",11,2.99, New York City,17,"AAA Batteries (4-pack),Macbook Pro Laptop"
284348,iPhone,1.0,700.0,11/20/19 15:39,"216 Cedar St, Atlanta, GA 30301",11,700.0, Atlanta,15,"iPhone,Lightning Charging Cable"
284352,iPhone,1.0,700.0,11/05/19 14:45,"153 Maple St, San Francisco, CA 94016",11,700.0, San Francisco,14,"iPhone,Lightning Charging Cable"
284353,iPhone,1.0,700.0,11/12/19 15:23,"855 Church St, Boston, MA 02215",11,700.0, Boston,15,"iPhone,Lightning Charging Cable"
284355,AAA Batteries (4-pack),1.0,2.99,11/20/19 21:47,"225 Hickory St, Seattle, WA 98101",11,2.99, Seattle,21,"AAA Batteries (4-pack),Bose SoundSport Headphones"
284362,Google Phone,1.0,600.0,11/20/19 02:23,"444 Dogwood St, San Francisco, CA 94016",11,600.0, San Francisco,2,"Google Phone,USB-C Charging Cable"
284428,USB-C Charging Cable,1.0,11.95,11/04/19 21:47,"285 Church St, Los Angeles, CA 90001",11,11.95, Los Angeles,21,"USB-C Charging Cable,USB-C Charging Cable"
284485,iPhone,1.0,700.0,11/14/19 13:13,"108 Johnson St, Dallas, TX 75001",11,700.0, Dallas,13,"iPhone,Lightning Charging Cable,Wired Headphones"
284488,Apple Airpods Headphones,1.0,150.0,11/28/19 19:54,"303 5th St, San Francisco, CA 94016",11,150.0, San Francisco,19,"Apple Airpods Headphones,AA Batteries (4-pack)"
284489,iPhone,1.0,700.0,11/25/19 11:53,"819 12th St, San Francisco, CA 94016",11,700.0, San Francisco,11,"iPhone,AAA Batteries (4-pack)"
284501,Macbook Pro Laptop,1.0,1700.0,11/15/19 18:51,"926 11th St, Dallas, TX 75001",11,1700.0, Dallas,18,"Macbook Pro Laptop,USB-C Charging Cable"
284508,Wired Headphones,1.0,11.99,11/19/19 12:05,"831 Sunset St, Los Angeles, CA 90001",11,11.99, Los Angeles,12,"Wired Headphones,AAA Batteries (4-pack)"
284525,USB-C Charging Cable,1.0,11.95,11/05/19 13:29,"114 Ridge St, Seattle, WA 98101",11,11.95, Seattle,13,"USB-C Charging Cable,USB-C Charging Cable"
284550,Google Phone,1.0,600.0,11/07/19 11:15,"868 14th St, San Francisco, CA 94016",11,600.0, San Francisco,11,"Google Phone,USB-C Charging Cable"
284568,iPhone,1.0,700.0,11/14/19 08:08,"318 14th St, Boston, MA 02215",11,700.0, Boston,8,"iPhone,Apple Airpods Headphones"
284576,Google Phone,1.0,600.0,11/19/19 12:33,"706 Jackson St, Boston, MA 02215",11,600.0, Boston,12,"Google Phone,USB-C Charging Cable"
284579,iPhone,1.0,700.0,11/25/19 17:08,"652 Spruce St, Los Angeles, CA 90001",11,700.0, Los Angeles,17,"iPhone,Lightning Charging Cable"
284609,AAA Batteries (4-pack),3.0,2.99,11/23/19 10:57,"982 Main St, Los Angeles, CA 90001",11,8.97, Los Angeles,10,"AAA Batteries (4-pack),AA Batteries (4-pack)"
284630,iPhone,1.0,700.0,11/04/19 13:46,"333 2nd St, San Francisco, CA 94016",11,700.0, San Francisco,13,"iPhone,Lightning Charging Cable"
284648,iPhone,1.0,700.0,11/07/19 19:05,"554 13th St, Boston, MA 02215",11,700.0, Boston,19,"iPhone,Lightning Charging Cable"
284670,Google Phone,1.0,600.0,11/17/19 15:45,"844 Washington St, Atlanta, GA 30301",11,600.0, Atlanta,15,"Google Phone,Wired Headphones"
284704,AA Batteries (4-pack),2.0,3.84,11/12/19 10:21,"498 Chestnut St, Los Angeles, CA 90001",11,7.68, Los Angeles,10,"AA Batteries (4-pack),AA Batteries (4-pack)"
284728,20in Monitor,1.0,109.99,11/11/19 19:40,"166 Lake St, Atlanta, GA 30301",11,109.99, Atlanta,19,"20in Monitor,Apple Airpods Headphones"
284742,Google Phone,1.0,600.0,11/07/19 11:46,"712 West St, Seattle, WA 98101",11,600.0, Seattle,11,"Google Phone,USB-C Charging Cable"
284761,AA Batteries (4-pack),1.0,3.84,11/14/19 23:26,"20 Lincoln St, Atlanta, GA 30301",11,3.84, Atlanta,23,"AA Batteries (4-pack),USB-C Charging Cable"
284811,27in 4K Gaming Monitor,1.0,389.99,11/06/19 05:32,"733 2nd St, Atlanta, GA 30301",11,389.99, Atlanta,5,"27in 4K Gaming Monitor,AAA Batteries (4-pack)"
284825,Google Phone,1.0,600.0,11/01/19 14:35,"925 River St, Seattle, WA 98101",11,600.0, Seattle,14,"Google Phone,USB-C Charging Cable"
284885,Flatscreen TV,1.0,300.0,11/16/19 22:32,"891 Walnut St, Seattle, WA 98101",11,300.0, Seattle,22,"Flatscreen TV,USB-C Charging Cable"
284907,Apple Airpods Headphones,1.0,150.0,11/11/19 02:02,"91 North St, Seattle, WA 98101",11,150.0, Seattle,2,"Apple Airpods Headphones,ThinkPad Laptop"
284916,27in FHD Monitor,1.0,149.99,11/05/19 13:11,"35 Main St, Boston, MA 02215",11,149.99, Boston,13,"27in FHD Monitor,AAA Batteries (4-pack)"
284928,iPhone,1.0,700.0,11/30/19 13:55,"548 Main St, Boston, MA 02215",11,700.0, Boston,13,"iPhone,Lightning Charging Cable"
284949,iPhone,1.0,700.0,11/04/19 13:29,"286 Meadow St, San Francisco, CA 94016",11,700.0, San Francisco,13,"iPhone,Lightning Charging Cable"
284968,Google Phone,1.0,600.0,11/09/19 13:17,"752 Lakeview St, Seattle, WA 98101",11,600.0, Seattle,13,"Google Phone,USB-C Charging Cable"
285060,Bose SoundSport Headphones,1.0,99.99,11/17/19 21:26,"779 6th St, Los Angeles, CA 90001",11,99.99, Los Angeles,21,"Bose SoundSport Headphones,Lightning Charging Cable"
285063,AAA Batteries (4-pack),1.0,2.99,11/21/19 18:14,"231 Pine St, San Francisco, CA 94016",11,2.99, San Francisco,18,"AAA Batteries (4-pack),AA Batteries (4-pack)"
285066,Bose SoundSport Headphones,1.0,99.99,11/21/19 15:45,"687 Main St, San Francisco, CA 94016",11,99.99, San Francisco,15,"Bose SoundSport Headphones,Apple Airpods Headphones"
285096,iPhone,1.0,700.0,11/12/19 21:55,"953 South St, Portland, OR 97035",11,700.0, Portland,21,"iPhone,Wired Headphones"
285122,AA Batteries (4-pack),1.0,3.84,11/24/19 19:00,"941 Walnut St, San Francisco, CA 94016",11,3.84, San Francisco,19,"AA Batteries (4-pack),Wired Headphones"
285137,iPhone,1.0,700.0,11/12/19 10:00,"685 Sunset St, Austin, TX 73301",11,700.0, Austin,10,"iPhone,Wired Headphones"
285147,Bose SoundSport Headphones,1.0,99.99,11/16/19 01:19,"662 Chestnut St, San Francisco, CA 94016",11,99.99, San Francisco,1,"Bose SoundSport Headphones,Lightning Charging Cable"
285247,Bose SoundSport Headphones,1.0,99.99,11/25/19 13:39,"211 1st St, Atlanta, GA 30301",11,99.99, Atlanta,13,"Bose SoundSport Headphones,Lightning Charging Cable"
285301,iPhone,1.0,700.0,11/23/19 19:14,"252 11th St, New York City, NY 10001",11,700.0, New York City,19,"iPhone,Lightning Charging Cable"
285431,Lightning Charging Cable,1.0,14.95,11/29/19 11:50,"398 Park St, New York City, NY 10001",11,14.95, New York City,11,"Lightning Charging Cable,AA Batteries (4-pack)"
285452,27in 4K Gaming Monitor,1.0,389.99,11/14/19 20:12,"211 Wilson St, Boston, MA 02215",11,389.99, Boston,20,"27in 4K Gaming Monitor,Wired Headphones"
285472,Lightning Charging Cable,1.0,14.95,11/09/19 14:10,"119 Johnson St, Dallas, TX 75001",11,14.95, Dallas,14,"Lightning Charging Cable,ThinkPad Laptop"
285492,iPhone,1.0,700.0,11/07/19 18:22,"54 Meadow St, San Francisco, CA 94016",11,700.0, San Francisco,18,"iPhone,Lightning Charging Cable"
285497,Bose SoundSport Headphones,1.0,99.99,11/15/19 19:41,"528 Sunset St, Portland, ME 04101",11,99.99, Portland,19,"Bose SoundSport Headphones,AAA Batteries (4-pack)"
285504,Google Phone,1.0,600.0,11/19/19 19:04,"828 Park St, Austin, TX 73301",11,600.0, Austin,19,"Google Phone,USB-C Charging Cable"
285520,USB-C Charging Cable,1.0,11.95,11/16/19 13:18,"405 Washington St, Atlanta, GA 30301",11,11.95, Atlanta,13,"USB-C Charging Cable,AA Batteries (4-pack)"
285530,Google Phone,1.0,600.0,11/22/19 19:39,"762 12th St, Seattle, WA 98101",11,600.0, Seattle,19,"Google Phone,USB-C Charging Cable"
285532,Apple Airpods Headphones,1.0,150.0,11/21/19 18:27,"737 Dogwood St, San Francisco, CA 94016",11,150.0, San Francisco,18,"Apple Airpods Headphones,AA Batteries (4-pack)"
285534,Vareebadd Phone,1.0,400.0,11/24/19 13:05,"902 6th St, New York City, NY 10001",11,400.0, New York City,13,"Vareebadd Phone,Bose SoundSport Headphones"
285600,27in FHD Monitor,1.0,149.99,11/21/19 03:18,"729 Cherry St, Atlanta, GA 30301",11,149.99, Atlanta,3,"27in FHD Monitor,USB-C Charging Cable"
285602,Wired Headphones,1.0,11.99,11/23/19 17:50,"423 Main St, New York City, NY 10001",11,11.99, New York City,17,"Wired Headphones,Bose SoundSport Headphones"
285614,Bose SoundSport Headphones,1.0,99.99,11/19/19 09:42,"878 North St, Atlanta, GA 30301",11,99.99, Atlanta,9,"Bose SoundSport Headphones,AAA Batteries (4-pack)"
285642,Google Phone,1.0,600.0,11/02/19 13:08,"481 9th St, Los Angeles, CA 90001",11,600.0, Los Angeles,13,"Google Phone,USB-C Charging Cable"
285701,iPhone,1.0,700.0,11/22/19 08:17,"89 Wilson St, Boston, MA 02215",11,700.0, Boston,8,"iPhone,AA Batteries (4-pack)"
285734,Google Phone,1.0,600.0,11/07/19 12:08,"568 11th St, San Francisco, CA 94016",11,600.0, San Francisco,12,"Google Phone,USB-C Charging Cable"
285765,AA Batteries (4-pack),1.0,3.84,11/12/19 18:29,"238 Washington St, Atlanta, GA 30301",11,3.84, Atlanta,18,"AA Batteries (4-pack),Lightning Charging Cable"
285783,Macbook Pro Laptop,1.0,1700.0,11/21/19 00:33,"504 4th St, Atlanta, GA 30301",11,1700.0, Atlanta,0,"Macbook Pro Laptop,USB-C Charging Cable"
285820,Bose SoundSport Headphones,1.0,99.99,11/21/19 11:20,"769 River St, San Francisco, CA 94016",11,99.99, San Francisco,11,"Bose SoundSport Headphones,USB-C Charging Cable"
285822,Google Phone,1.0,600.0,11/21/19 12:25,"230 Maple St, New York City, NY 10001",11,600.0, New York City,12,"Google Phone,Bose SoundSport Headphones"
285840,iPhone,1.0,700.0,11/29/19 15:03,"104 Willow St, Los Angeles, CA 90001",11,700.0, Los Angeles,15,"iPhone,Lightning Charging Cable"
285854,AAA Batteries (4-pack),1.0,2.99,11/03/19 14:22,"238 Forest St, Portland, OR 97035",11,2.99, Portland,14,"AAA Batteries (4-pack),Apple Airpods Headphones"
285875,USB-C Charging Cable,1.0,11.95,11/26/19 22:10,"893 Center St, Atlanta, GA 30301",11,11.95, Atlanta,22,"USB-C Charging Cable,USB-C Charging Cable"
285881,iPhone,1.0,700.0,11/17/19 21:09,"99 Spruce St, Seattle, WA 98101",11,700.0, Seattle,21,"iPhone,Lightning Charging Cable"
285927,Wired Headphones,1.0,11.99,11/28/19 15:31,"279 10th St, Austin, TX 73301",11,11.99, Austin,15,"Wired Headphones,Wired Headphones"
285928,AA Batteries (4-pack),2.0,3.84,11/14/19 00:10,"653 Meadow St, Los Angeles, CA 90001",11,7.68, Los Angeles,0,"AA Batteries (4-pack),Lightning Charging Cable"
286076,Google Phone,1.0,600.0,11/02/19 19:17,"350 4th St, Atlanta, GA 30301",11,600.0, Atlanta,19,"Google Phone,Wired Headphones"
286079,iPhone,1.0,700.0,11/07/19 15:50,"951 Walnut St, New York City, NY 10001",11,700.0, New York City,15,"iPhone,Lightning Charging Cable"
286112,Google Phone,1.0,600.0,11/14/19 00:06,"263 Johnson St, New York City, NY 10001",11,600.0, New York City,0,"Google Phone,Wired Headphones"
286135,Wired Headphones,2.0,11.99,11/08/19 20:30,"18 Cherry St, Los Angeles, CA 90001",11,23.98, Los Angeles,20,"Wired Headphones,USB-C Charging Cable"
286143,iPhone,1.0,700.0,11/30/19 22:46,"453 South St, Portland, OR 97035",11,700.0, Portland,22,"iPhone,Lightning Charging Cable"
286174,Vareebadd Phone,1.0,400.0,11/02/19 11:33,"581 Hill St, San Francisco, CA 94016",11,400.0, San Francisco,11,"Vareebadd Phone,USB-C Charging Cable"
286224,Wired Headphones,1.0,11.99,11/30/19 16:34,"649 4th St, New York City, NY 10001",11,11.99, New York City,16,"Wired Headphones,34in Ultrawide Monitor"
286236,Google Phone,1.0,600.0,11/05/19 21:21,"3 Pine St, Dallas, TX 75001",11,600.0, Dallas,21,"Google Phone,USB-C Charging Cable"
286273,Google Phone,1.0,600.0,11/27/19 17:07,"612 Lake St, San Francisco, CA 94016",11,600.0, San Francisco,17,"Google Phone,Bose SoundSport Headphones"
286291,Google Phone,1.0,600.0,11/07/19 18:14,"407 River St, New York City, NY 10001",11,600.0, New York City,18,"Google Phone,Wired Headphones"
286347,AA Batteries (4-pack),1.0,3.84,11/11/19 12:36,"255 West St, Dallas, TX 75001",11,3.84, Dallas,12,"AA Batteries (4-pack),AAA Batteries (4-pack)"
286359,AA Batteries (4-pack),1.0,3.84,11/02/19 21:40,"815 Sunset St, Boston, MA 02215",11,3.84, Boston,21,"AA Batteries (4-pack),Wired Headphones"
286372,USB-C Charging Cable,1.0,11.95,11/01/19 23:45,"775 Jackson St, Seattle, WA 98101",11,11.95, Seattle,23,"USB-C Charging Cable,Flatscreen TV"
286383,Wired Headphones,1.0,11.99,11/27/19 10:08,"541 Washington St, Dallas, TX 75001",11,11.99, Dallas,10,"Wired Headphones,Wired Headphones"
286417,Google Phone,1.0,600.0,11/18/19 21:50,"895 Lakeview St, New York City, NY 10001",11,600.0, New York City,21,"Google Phone,USB-C Charging Cable"
286465,iPhone,1.0,700.0,11/14/19 21:07,"345 Church St, Atlanta, GA 30301",11,700.0, Atlanta,21,"iPhone,Lightning Charging Cable"
286483,iPhone,1.0,700.0,11/14/19 19:43,"312 Dogwood St, San Francisco, CA 94016",11,700.0, San Francisco,19,"iPhone,Lightning Charging Cable"
286503,34in Ultrawide Monitor,1.0,379.99,11/01/19 23:36,"324 Maple St, Los Angeles, CA 90001",11,379.99, Los Angeles,23,"34in Ultrawide Monitor,ThinkPad Laptop"
286504,iPhone,1.0,700.0,11/07/19 16:06,"115 South St, San Francisco, CA 94016",11,700.0, San Francisco,16,"iPhone,Wired Headphones"
286523,Vareebadd Phone,1.0,400.0,11/15/19 00:17,"223 Elm St, Los Angeles, CA 90001",11,400.0, Los Angeles,0,"Vareebadd Phone,Bose SoundSport Headphones"
286557,iPhone,1.0,700.0,11/22/19 12:41,"608 Spruce St, Seattle, WA 98101",11,700.0, Seattle,12,"iPhone,Wired Headphones"
286581,Vareebadd Phone,1.0,400.0,11/21/19 21:25,"108 West St, San Francisco, CA 94016",11,400.0, San Francisco,21,"Vareebadd Phone,Bose SoundSport Headphones"
286591,iPhone,1.0,700.0,11/03/19 16:51,"505 Jefferson St, Dallas, TX 75001",11,700.0, Dallas,16,"iPhone,Lightning Charging Cable"
286612,Apple Airpods Headphones,1.0,150.0,11/24/19 19:20,"830 7th St, Boston, MA 02215",11,150.0, Boston,19,"Apple Airpods Headphones,USB-C Charging Cable"
286622,Lightning Charging Cable,1.0,14.95,11/12/19 08:12,"203 Chestnut St, New York City, NY 10001",11,14.95, New York City,8,"Lightning Charging Cable,LG Washing Machine"
286624,AA Batteries (4-pack),1.0,3.84,11/06/19 10:35,"111 Johnson St, New York City, NY 10001",11,3.84, New York City,10,"AA Batteries (4-pack),Wired Headphones"
